ID;Item;Item Level;Classes;Category;Bind;Version
70342;Ruthless Gladiator's Armbands of Prowess;384;Shaman;Mail Wrist;Binds when picked up;Normal
72399;Ruthless Gladiator's Armplates of Alacrity;390;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Heroic
70322;Ruthless Gladiator's Armplates of Alacrity;384;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
72398;Ruthless Gladiator's Armplates of Proficiency;390;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Heroic
70327;Ruthless Gladiator's Armplates of Proficiency;384;Warrior, Paladin, Death Knight;Plate Wrist;Binds when picked up;Normal
72421;Ruthless Gladiator's Armwraps of Accuracy;390;Rogue, Druid;Leather Wrist;Binds when picked up;Heroic
70350;Ruthless Gladiator's Armwraps of Accuracy;384;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
72420;Ruthless Gladiator's Armwraps of Alacrity;390;Rogue, Druid;Leather Wrist;Binds when picked up;Heroic
70352;Ruthless Gladiator's Armwraps of Alacrity;384;Rogue, Druid;Leather Wrist;Binds when picked up;Normal
72304;Ruthless Gladiator's Badge of Conquest;390;None;Trinket;Binds when picked up;Heroic
70399;Ruthless Gladiator's Badge of Conquest;384;None;Trinket;Binds when picked up;Normal
72448;Ruthless Gladiator's Badge of Dominance;390;None;Trinket;Binds when picked up;Heroic
70401;Ruthless Gladiator's Badge of Dominance;384;None;Trinket;Binds when picked up;Normal
72450;Ruthless Gladiator's Badge of Victory;390;None;Trinket;Binds when picked up;Heroic
70400;Ruthless Gladiator's Badge of Victory;384;None;Trinket;Binds when picked up;Normal
72330;Ruthless Gladiator's Band of Accuracy;390;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Heroic
70370;Ruthless Gladiator's Band of Accuracy;384;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Normal
72329;Ruthless Gladiator's Band of Cruelty;390;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Heroic
70369;Ruthless Gladiator's Band of Cruelty;384;Paladin, Priest, Shaman, Mage, Warlock, Druid;Finger;Binds when picked up;Normal
72331;Ruthless Gladiator's Band of Meditation;390;Paladin, Priest, Shaman, Druid;Finger;Binds when picked up;Heroic
70371;Ruthless Gladiator's Band of Meditation;384;Paladin, Priest, Shaman, Druid;Finger;Binds when picked up;Normal
70242;Ruthless Gladiator's Barrier;378;None;Off Hand;Binds when picked up;Normal
70235;Ruthless Gladiator's Baton of Light;378;None;Wands;Binds when picked up;Normal
70226;Ruthless Gladiator's Battle Staff;378;None;Staves;Binds when picked up;Normal
72350;Ruthless Gladiator's Belt of Cruelty;390;Druid;Leather Waist;Binds when picked up;Heroic
70346;Ruthless Gladiator's Belt of Cruelty;384;Druid;Leather Waist;Binds when picked up;Normal
72342;Ruthless Gladiator's Belt of Meditation;390;Druid;Leather Waist;Binds when picked up;Heroic
70343;Ruthless Gladiator's Belt of Meditation;384;Druid;Leather Waist;Binds when picked up;Normal
72344;Ruthless Gladiator's Bindings of Meditation;390;Druid;Leather Wrist;Binds when picked up;Heroic
70345;Ruthless Gladiator's Bindings of Meditation;384;Druid;Leather Wrist;Binds when picked up;Normal
72352;Ruthless Gladiator's Bindings of Prowess;390;Druid;Leather Wrist;Binds when picked up;Heroic
70359;Ruthless Gladiator's Bindings of Prowess;384;Druid;Leather Wrist;Binds when picked up;Normal
70222;Ruthless Gladiator's Bonecracker;378;None;One-Handed Maces;Binds when picked up;Normal
70224;Ruthless Gladiator's Bonegrinder;378;None;Two-Handed Maces;Binds when picked up;Normal
72419;Ruthless Gladiator's Boots of Alacrity;390;Rogue, Druid;Leather Feet;Binds when picked up;Heroic
70351;Ruthless Gladiator's Boots of Alacrity;384;Rogue, Druid;Leather Feet;Binds when picked up;Normal
70507;Ruthless Gladiator's Boots of Alacrity;384;Rogue, Druid;Leather Feet;Binds when picked up;Normal
72418;Ruthless Gladiator's Boots of Cruelty;390;Rogue, Druid;Leather Feet;Binds when picked up;Heroic
70348;Ruthless Gladiator's Boots of Cruelty;384;Rogue, Druid;Leather Feet;Binds when picked up;Normal
70506;Ruthless Gladiator's Boots of Cruelty;384;Rogue, Druid;Leather Feet;Binds when picked up;Normal
72388;Ruthless Gladiator's Bracers of Meditation;390;Paladin;Plate Wrist;Binds when picked up;Heroic
70334;Ruthless Gladiator's Bracers of Meditation;384;Paladin;Plate Wrist;Binds when picked up;Normal
72387;Ruthless Gladiator's Bracers of Prowess;390;Paladin;Plate Wrist;Binds when picked up;Heroic
70325;Ruthless Gladiator's Bracers of Prowess;384;Paladin;Plate Wrist;Binds when picked up;Normal
72305;Ruthless Gladiator's Cape of Cruelty;390;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Heroic
70386;Ruthless Gladiator's Cape of Cruelty;384;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Normal
72306;Ruthless Gladiator's Cape of Prowess;390;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Heroic
70385;Ruthless Gladiator's Cape of Prowess;384;Hunter, Rogue, Shaman, Druid;Back;Binds when picked up;Normal
72368;Ruthless Gladiator's Chain Armor;390;Hunter;Mail Chest;Binds when picked up;Heroic
70259;Ruthless Gladiator's Chain Armor;384;Hunter;Mail Chest;Binds when picked up;Normal
70476;Ruthless Gladiator's Chain Armor;384;Hunter;Mail Chest;Binds when picked up;Normal
72369;Ruthless Gladiator's Chain Gauntlets;390;Hunter;Mail Hands;Binds when picked up;Heroic
70260;Ruthless Gladiator's Chain Gauntlets;384;Hunter;Mail Hands;Binds when picked up;Normal
70441;Ruthless Gladiator's Chain Gauntlets;384;Hunter;Mail Hands;Binds when picked up;Normal
72370;Ruthless Gladiator's Chain Helm;390;Hunter;Mail Head;Binds when picked up;Heroic
70261;Ruthless Gladiator's Chain Helm;384;Hunter;Mail Head;Binds when picked up;Normal
70440;Ruthless Gladiator's Chain Helm;384;Hunter;Mail Head;Binds when picked up;Normal
72371;Ruthless Gladiator's Chain Leggings;390;Hunter;Mail Legs;Binds when picked up;Heroic
70262;Ruthless Gladiator's Chain Leggings;384;Hunter;Mail Legs;Binds when picked up;Normal
70435;Ruthless Gladiator's Chain Leggings;384;Hunter;Mail Legs;Binds when picked up;Normal
72372;Ruthless Gladiator's Chain Spaulders;390;Hunter;Mail Shoulder;Binds when picked up;Heroic
70263;Ruthless Gladiator's Chain Spaulders;384;Hunter;Mail Shoulder;Binds when picked up;Normal
70434;Ruthless Gladiator's Chain Spaulders;384;Hunter;Mail Shoulder;Binds when picked up;Normal
72454;Ruthless Gladiator's Choker of Accuracy;390;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Heroic
70382;Ruthless Gladiator's Choker of Accuracy;384;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
72453;Ruthless Gladiator's Choker of Proficiency;390;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Heroic
70381;Ruthless Gladiator's Choker of Proficiency;384;Warrior, Paladin, Death Knight;Neck;Binds when picked up;Normal
72383;Ruthless Gladiator's Clasp of Cruelty;390;Paladin;Plate Waist;Binds when picked up;Heroic
70319;Ruthless Gladiator's Clasp of Cruelty;384;Paladin;Plate Waist;Binds when picked up;Normal
72384;Ruthless Gladiator's Clasp of Meditation;390;Paladin;Plate Waist;Binds when picked up;Heroic
70332;Ruthless Gladiator's Clasp of Meditation;384;Paladin;Plate Waist;Binds when picked up;Normal
70211;Ruthless Gladiator's Cleaver;378;None;One-Handed Axes;Binds when picked up;Normal
72451;Ruthless Gladiator's Cloak of Alacrity;390;Warrior, Paladin, Death Knight;Back;Binds when picked up;Heroic
70383;Ruthless Gladiator's Cloak of Alacrity;384;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
72452;Ruthless Gladiator's Cloak of Prowess;390;Warrior, Paladin, Death Knight;Back;Binds when picked up;Heroic
70384;Ruthless Gladiator's Cloak of Prowess;384;Warrior, Paladin, Death Knight;Back;Binds when picked up;Normal
72314;Ruthless Gladiator's Cord of Accuracy;390;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
70362;Ruthless Gladiator's Cord of Accuracy;384;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
72313;Ruthless Gladiator's Cord of Cruelty;390;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
70360;Ruthless Gladiator's Cord of Cruelty;384;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
72315;Ruthless Gladiator's Cord of Meditation;390;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Heroic
70368;Ruthless Gladiator's Cord of Meditation;384;Priest, Mage, Warlock;Cloth Waist;Binds when picked up;Normal
72319;Ruthless Gladiator's Cuffs of Accuracy;390;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
70363;Ruthless Gladiator's Cuffs of Accuracy;384;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
72321;Ruthless Gladiator's Cuffs of Meditation;390;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
70366;Ruthless Gladiator's Cuffs of Meditation;384;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
72320;Ruthless Gladiator's Cuffs of Prowess;390;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Heroic
70365;Ruthless Gladiator's Cuffs of Prowess;384;Priest, Mage, Warlock;Cloth Wrist;Binds when picked up;Normal
70213;Ruthless Gladiator's Decapitator;378;None;Two-Handed Axes;Binds when picked up;Normal
72337;Ruthless Gladiator's Dragonhide Gloves;390;Druid;Leather Hands;Binds when picked up;Heroic
70279;Ruthless Gladiator's Dragonhide Gloves;384;Druid;Leather Hands;Binds when picked up;Normal
70486;Ruthless Gladiator's Dragonhide Gloves;384;Druid;Leather Hands;Binds when picked up;Normal
72338;Ruthless Gladiator's Dragonhide Helm;390;Druid;Leather Head;Binds when picked up;Heroic
70280;Ruthless Gladiator's Dragonhide Helm;384;Druid;Leather Head;Binds when picked up;Normal
70485;Ruthless Gladiator's Dragonhide Helm;384;Druid;Leather Head;Binds when picked up;Normal
72339;Ruthless Gladiator's Dragonhide Legguards;390;Druid;Leather Legs;Binds when picked up;Heroic
70281;Ruthless Gladiator's Dragonhide Legguards;384;Druid;Leather Legs;Binds when picked up;Normal
70484;Ruthless Gladiator's Dragonhide Legguards;384;Druid;Leather Legs;Binds when picked up;Normal
72340;Ruthless Gladiator's Dragonhide Robes;390;Druid;Leather Chest;Binds when picked up;Heroic
70282;Ruthless Gladiator's Dragonhide Robes;384;Druid;Leather Chest;Binds when picked up;Normal
70439;Ruthless Gladiator's Dragonhide Robes;384;Druid;Leather Chest;Binds when picked up;Normal
72341;Ruthless Gladiator's Dragonhide Spaulders;390;Druid;Leather Shoulder;Binds when picked up;Heroic
70283;Ruthless Gladiator's Dragonhide Spaulders;384;Druid;Leather Shoulder;Binds when picked up;Normal
70438;Ruthless Gladiator's Dragonhide Spaulders;384;Druid;Leather Shoulder;Binds when picked up;Normal
72323;Ruthless Gladiator's Drape of Diffusion;390;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Heroic
70387;Ruthless Gladiator's Drape of Diffusion;384;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
72324;Ruthless Gladiator's Drape of Meditation;390;Paladin, Priest, Shaman, Druid;Back;Binds when picked up;Heroic
70389;Ruthless Gladiator's Drape of Meditation;384;Paladin, Priest, Shaman, Druid;Back;Binds when picked up;Normal
72322;Ruthless Gladiator's Drape of Prowess;390;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Heroic
70388;Ruthless Gladiator's Drape of Prowess;384;Paladin, Priest, Shaman, Mage, Warlock, Druid;Back;Binds when picked up;Normal
72332;Ruthless Gladiator's Dreadplate Chestpiece;390;Death Knight;Plate Chest;Binds when picked up;Heroic
70244;Ruthless Gladiator's Dreadplate Chestpiece;384;Death Knight;Plate Chest;Binds when picked up;Normal
70494;Ruthless Gladiator's Dreadplate Chestpiece;384;Death Knight;Plate Chest;Binds when picked up;Normal
72333;Ruthless Gladiator's Dreadplate Gauntlets;390;Death Knight;Plate Hands;Binds when picked up;Heroic
70245;Ruthless Gladiator's Dreadplate Gauntlets;384;Death Knight;Plate Hands;Binds when picked up;Normal
70493;Ruthless Gladiator's Dreadplate Gauntlets;384;Death Knight;Plate Hands;Binds when picked up;Normal
72334;Ruthless Gladiator's Dreadplate Helm;390;Death Knight;Plate Head;Binds when picked up;Heroic
70246;Ruthless Gladiator's Dreadplate Helm;384;Death Knight;Plate Head;Binds when picked up;Normal
70492;Ruthless Gladiator's Dreadplate Helm;384;Death Knight;Plate Head;Binds when picked up;Normal
72335;Ruthless Gladiator's Dreadplate Legguards;390;Death Knight;Plate Legs;Binds when picked up;Heroic
70247;Ruthless Gladiator's Dreadplate Legguards;384;Death Knight;Plate Legs;Binds when picked up;Normal
70491;Ruthless Gladiator's Dreadplate Legguards;384;Death Knight;Plate Legs;Binds when picked up;Normal
72336;Ruthless Gladiator's Dreadplate Shoulders;390;Death Knight;Plate Shoulder;Binds when picked up;Heroic
70248;Ruthless Gladiator's Dreadplate Shoulders;384;Death Knight;Plate Shoulder;Binds when picked up;Normal
70490;Ruthless Gladiator's Dreadplate Shoulders;384;Death Knight;Plate Shoulder;Binds when picked up;Normal
72359;Ruthless Gladiator's Emblem of Cruelty;390;None;Trinket;Binds when picked up;Heroic
70396;Ruthless Gladiator's Emblem of Cruelty;384;None;Trinket;Binds when picked up;Normal
72361;Ruthless Gladiator's Emblem of Meditation;390;None;Trinket;Binds when picked up;Heroic
70397;Ruthless Gladiator's Emblem of Meditation;384;None;Trinket;Binds when picked up;Normal
72360;Ruthless Gladiator's Emblem of Tenacity;390;None;Trinket;Binds when picked up;Heroic
70398;Ruthless Gladiator's Emblem of Tenacity;384;None;Trinket;Binds when picked up;Normal
70239;Ruthless Gladiator's Endgame;378;None;Held In Off-hand;Binds when picked up;Normal
70227;Ruthless Gladiator's Energy Staff;378;None;Staves;Binds when picked up;Normal
72463;Ruthless Gladiator's Felweave Amice;390;Warlock;Cloth Shoulder;Binds when picked up;Heroic
70318;Ruthless Gladiator's Felweave Amice;384;Warlock;Cloth Shoulder;Binds when picked up;Normal
70425;Ruthless Gladiator's Felweave Amice;384;Warlock;Cloth Shoulder;Binds when picked up;Normal
72460;Ruthless Gladiator's Felweave Cowl;390;Warlock;Cloth Head;Binds when picked up;Heroic
70315;Ruthless Gladiator's Felweave Cowl;384;Warlock;Cloth Head;Binds when picked up;Normal
70468;Ruthless Gladiator's Felweave Cowl;384;Warlock;Cloth Head;Binds when picked up;Normal
72459;Ruthless Gladiator's Felweave Handguards;390;Warlock;Cloth Hands;Binds when picked up;Heroic
70314;Ruthless Gladiator's Felweave Handguards;384;Warlock;Cloth Hands;Binds when picked up;Normal
70469;Ruthless Gladiator's Felweave Handguards;384;Warlock;Cloth Hands;Binds when picked up;Normal
72462;Ruthless Gladiator's Felweave Raiment;390;Warlock;Cloth Chest;Binds when picked up;Heroic
70317;Ruthless Gladiator's Felweave Raiment;384;Warlock;Cloth Chest;Binds when picked up;Normal
